estado,pais,casos,mortes,taxa_de_infeccao,Data,casos_em_24h,casos_media_7d,casos_media_movel,tendencia_de_casos,mortes_em_24h,mortes_media_7d,mortes_media_movel,tendencia_de_mortes
Paraíba,Brazil,520609,9805,12956.509338803877,2022-02-06,3639.0,3280.0,2.114764667956157,Aumentando,14.0,15.0,5.0,Aumentando
Paraíba,Brazil,521577,9832,12980.60016520135,2022-02-07,968.0,3237.0,2.0043343653250774,Aumentando,27.0,17.0,4.25,Aumentando
Paraíba,Brazil,522528,9848,13004.267908903825,2022-02-08,951.0,3315.0,1.977923627684964,Aumentando,16.0,18.0,4.5,Aumentando
Paraíba,Brazil,528173,9871,13144.756250860164,2022-02-09,5645.0,3426.0,1.8439181916038752,Aumentando,23.0,19.0,4.75,Aumentando
Paraíba,Brazil,531315,9886,13222.95188778254,2022-02-10,3142.0,3872.0,1.905511811023622,Aumentando,15.0,19.0,2.7142857142857144,Aumentando
Paraíba,Brazil,535481,9914,13326.632035274146,2022-02-11,4166.0,3242.0,1.4564240790655885,Aumentando,28.0,21.0,2.3333333333333335,Aumentando
Paraíba,Brazil,539557,9933,13428.072333204003,2022-02-12,4076.0,3227.0,1.3279835390946502,Aumentando,19.0,21.0,2.3333333333333335,Aumentando
Paraíba,Brazil,542931,9942,13512.04180455222,2022-02-13,3374.0,3189.0,1.2029422859298378,Aumentando,9.0,20.0,2.0,Aumentando
Paraíba,Brazil,544249,9956,13544.84315702316,2022-02-14,1318.0,3239.0,1.1947620804131316,Aumentando,14.0,18.0,1.6363636363636365,Aumentando
Paraíba,Brazil,545538,9976,13576.92278019087,2022-02-15,1289.0,3288.0,1.2379518072289157,Aumentando,20.0,19.0,1.5833333333333333,Aumentando
Paraíba,Brazil,549189,9989,13667.7860107458,2022-02-16,3651.0,3003.0,1.036231884057971,Estabilizado,13.0,17.0,1.3076923076923077,Aumentando
Paraíba,Brazil,555776,10002,13831.718111448445,2022-02-17,6587.0,3495.0,1.4271131073907717,Aumentando,13.0,17.0,1.4166666666666667,Aumentando
Paraíba,Brazil,558170,10015,13891.298109790954,2022-02-18,2394.0,3242.0,1.0147104851330204,Estabilizado,13.0,15.0,1.25,Aumentando
Paraíba,Brazil,559371,10026,13921.18765783162,2022-02-19,1201.0,2831.0,0.8662790697674418,Estabilizado,11.0,14.0,1.0,Estabilizado
Paraíba,Brazil,562038,10038,13987.561866511436,2022-02-20,2667.0,2730.0,0.8323170731707317,Estabilizado,12.0,14.0,0.9333333333333333,Estabilizado
Paraíba,Brazil,562837,10044,14007.446753176291,2022-02-21,799.0,2656.0,0.8205128205128205,Estabilizado,6.0,13.0,0.7647058823529411,Estabilizado
Paraíba,Brazil,563676,10057,14028.327128535258,2022-02-22,839.0,2592.0,0.7819004524886878,Estabilizado,13.0,12.0,0.6666666666666666,Abaixando
Paraíba,Brazil,566562,10066,14100.151637815332,2022-02-23,2886.0,2482.0,0.7244600116754233,Abaixando,9.0,11.0,0.5789473684210527,Abaixando
Paraíba,Brazil,569242,10071,14166.849380320731,2022-02-24,2680.0,1924.0,0.496900826446281,Abaixando,5.0,10.0,0.5263157894736842,Abaixando
Paraíba,Brazil,571651,10076,14226.802686923536,2022-02-25,2409.0,1926.0,0.5940777297964219,Abaixando,5.0,9.0,0.42857142857142855,Abaixando
Paraíba,Brazil,573710,10080,14278.045467452868,2022-02-26,2059.0,2049.0,0.6349550666253486,Abaixando,4.0,8.0,0.38095238095238093,Abaixando
Paraíba,Brazil,575176,10087,14314.53012809202,2022-02-27,1466.0,1877.0,0.5885857635622452,Abaixando,7.0,7.0,0.35,Abaixando
Paraíba,Brazil,575176,10092,14314.53012809202,2022-02-28,0.0,1763.0,0.5443037974683544,Abaixando,5.0,7.0,0.3888888888888889,Abaixando
Paraíba,Brazil,576160,10099,14339.019149967136,2022-03-01,984.0,1784.0,0.5425790754257908,Abaixando,7.0,6.0,0.3157894736842105,Abaixando
Paraíba,Brazil,576160,10106,14339.019149967136,2022-03-02,0.0,1372.0,0.4568764568764569,Abaixando,7.0,6.0,0.35294117647058826,Abaixando
Paraíba,Brazil,577459,10110,14371.347645308371,2022-03-03,1299.0,1174.0,0.3359084406294707,Abaixando,4.0,6.0,0.35294117647058826,Abaixando
Paraíba,Brazil,578882,10121,14406.762155601353,2022-03-04,1423.0,1033.0,0.3186304750154226,Abaixando,11.0,7.0,0.4666666666666667,Abaixando
Paraíba,Brazil,578895,10125,14407.085689426942,2022-03-05,13.0,741.0,0.26174496644295303,Abaixando,4.0,7.0,0.5,Abaixando
Paraíba,Brazil,578901,10127,14407.235012731056,2022-03-06,6.0,533.0,0.19523809523809524,Abaixando,2.0,6.0,0.42857142857142855,Abaixando
Paraíba,Brazil,582002,10132,14484.410273741967,2022-03-07,3101.0,976.0,0.3674698795180723,Abaixando,5.0,6.0,0.46153846153846156,Abaixando
Paraíba,Brazil,582380,10135,14493.817641901314,2022-03-08,378.0,889.0,0.3429783950617284,Abaixando,3.0,6.0,0.5,Abaixando
Paraíba,Brazil,583564,10142,14523.284107246986,2022-03-09,1184.0,1058.0,0.4262691377921031,Abaixando,7.0,6.0,0.5454545454545454,Abaixando
Paraíba,Brazil,584306,10148,14541.750422522731,2022-03-10,742.0,979.0,0.5088357588357588,Abaixando,6.0,6.0,0.6,Abaixando
Paraíba,Brazil,585260,10151,14565.492827877268,2022-03-11,954.0,912.0,0.4735202492211838,Abaixando,3.0,5.0,0.5555555555555556,Abaixando
Paraíba,Brazil,586432,10153,14594.660646614704,2022-03-12,1172.0,1077.0,0.5256222547584187,Abaixando,2.0,4.0,0.5,Abaixando
Paraíba,Brazil,587370,10156,14618.004856491594,2022-03-13,938.0,1210.0,0.6446457112413426,Abaixando,3.0,5.0,0.7142857142857143,Abaixando
Paraíba,Brazil,587514,10159,14621.588615790391,2022-03-14,144.0,788.0,0.446965399886557,Abaixando,3.0,4.0,0.5714285714285714,Abaixando
Paraíba,Brazil,588282,10160,14640.701998717312,2022-03-15,768.0,844.0,0.4730941704035874,Abaixando,1.0,4.0,0.6666666666666666,Abaixando
Paraíba,Brazil,589302,10165,14666.086960417131,2022-03-16,1020.0,820.0,0.597667638483965,Abaixando,5.0,4.0,0.6666666666666666,Abaixando
Paraíba,Brazil,590042,10166,14684.503501258174,2022-03-17,740.0,820.0,0.6984667802385008,Abaixando,1.0,3.0,0.5,Abaixando
Paraíba,Brazil,590923,10169,14706.429139745956,2022-03-18,881.0,809.0,0.7831558567279767,Estabilizado,3.0,3.0,0.42857142857142855,Abaixando
Paraíba,Brazil,591852,10172,14729.549364666673,2022-03-19,929.0,775.0,1.0458839406207827,Estabilizado,3.0,3.0,0.42857142857142855,Abaixando
Paraíba,Brazil,592205,10174,14738.334552392194,2022-03-20,353.0,691.0,1.296435272045028,Aumentando,2.0,3.0,0.5,Abaixando
Paraíba,Brazil,592364,10175,14742.29161995129,2022-03-21,159.0,693.0,0.7100409836065574,Abaixando,1.0,3.0,0.5,Abaixando
Paraíba,Brazil,592401,10178,14743.21244699334,2022-03-22,37.0,589.0,0.6625421822272216,Abaixando,3.0,3.0,0.5,Abaixando
Paraíba,Brazil,592905,10181,14755.75560453913,2022-03-23,504.0,515.0,0.4867674858223062,Abaixando,3.0,3.0,0.5,Abaixando
Paraíba,Brazil,593496,10183,14770.463949994612,2022-03-24,591.0,494.0,0.5045965270684372,Abaixando,2.0,3.0,0.5,Abaixando
Paraíba,Brazil,593946,10185,14781.663197803357,2022-03-25,450.0,432.0,0.47368421052631576,Abaixando,2.0,3.0,0.6,Abaixando
Paraíba,Brazil,594358,10187,14791.916731352692,2022-03-26,412.0,358.0,0.33240482822655526,Abaixando,2.0,3.0,0.75,Estabilizado
Paraíba,Brazil,594891,10189,14805.181618201714,2022-03-27,533.0,384.0,0.31735537190082647,Abaixando,2.0,3.0,0.6,Abaixando
Paraíba,Brazil,595072,10190,14809.686204542564,2022-03-28,181.0,387.0,0.49111675126903553,Abaixando,1.0,3.0,0.75,Estabilizado
Paraíba,Brazil,595347,10191,14816.530189314572,2022-03-29,275.0,421.0,0.49881516587677727,Abaixando,1.0,2.0,0.5,Abaixando
Paraíba,Brazil,595932,10192,14831.08921146594,2022-03-30,585.0,433.0,0.5280487804878049,Abaixando,1.0,2.0,0.5,Abaixando
Paraíba,Brazil,596402,10193,14842.786203621738,2022-03-31,470.0,416.0,0.5073170731707317,Abaixando,1.0,2.0,0.6666666666666666,Abaixando
Paraíba,Brazil,597101,10194,14860.182368551315,2022-04-01,699.0,451.0,0.5574783683559951,Abaixando,1.0,2.0,0.6666666666666666,Abaixando
Paraíba,Brazil,597445,10194,14868.743571320669,2022-04-02,344.0,441.0,0.5690322580645162,Abaixando,0.0,1.0,0.3333333333333333,Abaixando
Paraíba,Brazil,597934,10194,14880.913420606166,2022-04-03,489.0,435.0,0.6295224312590448,Abaixando,0.0,1.0,0.3333333333333333,Abaixando
Paraíba,Brazil,598064,10195,14884.148758862031,2022-04-04,130.0,428.0,0.6176046176046176,Abaixando,1.0,1.0,0.3333333333333333,Abaixando
Paraíba,Brazil,598085,10197,14884.671390426432,2022-04-05,21.0,392.0,0.66553480475382,Abaixando,2.0,1.0,0.3333333333333333,Abaixando
Paraíba,Brazil,598572,10197,14896.79146527723,2022-04-06,487.0,378.0,0.7339805825242719,Abaixando,0.0,1.0,0.3333333333333333,Abaixando
Paraíba,Brazil,598826,10197,14903.112818484831,2022-04-07,254.0,347.0,0.7024291497975709,Abaixando,0.0,1.0,0.3333333333333333,Abaixando
Paraíba,Brazil,599088,10197,14909.633269431257,2022-04-08,262.0,284.0,0.6574074074074074,Abaixando,0.0,1.0,0.3333333333333333,Abaixando
Paraíba,Brazil,599370,10197,14916.651464724731,2022-04-09,282.0,275.0,0.7681564245810056,Estabilizado,0.0,1.0,0.3333333333333333,Abaixando
Paraíba,Brazil,599571,10197,14921.653795412642,2022-04-10,201.0,234.0,0.609375,Abaixando,0.0,1.0,0.3333333333333333,Abaixando
Paraíba,Brazil,599615,10197,14922.74883297616,2022-04-11,44.0,222.0,0.5736434108527132,Abaixando,0.0,1.0,0.3333333333333333,Abaixando
Paraíba,Brazil,599628,10197,14923.072366801744,2022-04-12,13.0,221.0,0.5249406175771971,Abaixando,0.0,0.0,0.0,Abaixando
Paraíba,Brazil,599766,10197,14926.506802796428,2022-04-13,138.0,171.0,0.394919168591224,Abaixando,0.0,0.0,0.0,Abaixando
Paraíba,Brazil,599987,10197,14932.006877831387,2022-04-14,221.0,166.0,0.39903846153846156,Abaixando,0.0,0.0,0.0,Abaixando
Paraíba,Brazil,600223,10197,14937.88026112664,2022-04-15,236.0,163.0,0.3614190687361419,Abaixando,0.0,0.0,0.0,Abaixando
Paraíba,Brazil,600322,10197,14940.344095644565,2022-04-16,99.0,136.0,0.30839002267573695,Abaixando,0.0,0.0,0.0,Abaixando
Paraíba,Brazil,600326,10197,14940.443644513976,2022-04-17,4.0,108.0,0.2482758620689655,Abaixando,0.0,0.0,0.0,Abaixando
Paraíba,Brazil,600360,10198,14941.289809903968,2022-04-18,34.0,107.0,0.25,Abaixando,1.0,1.0,1.0,Estabilizado
Paraíba,Brazil,600615,10198,14947.636050328922,2022-04-19,255.0,141.0,0.3596938775510204,Abaixando,0.0,1.0,1.0,Estabilizado
Paraíba,Brazil,600898,10199,14954.679132839754,2022-04-20,283.0,162.0,0.42857142857142855,Abaixando,1.0,1.0,1.0,Estabilizado
Paraíba,Brazil,601103,10199,14959.781012397068,2022-04-21,205.0,160.0,0.4610951008645533,Abaixando,0.0,1.0,1.0,Estabilizado
Paraíba,Brazil,601296,10201,14964.584245346152,2022-04-22,193.0,154.0,0.5422535211267606,Abaixando,2.0,1.0,1.0,Estabilizado
Paraíba,Brazil,601340,10202,14965.679282909672,2022-04-23,44.0,146.0,0.5309090909090909,Abaixando,1.0,1.0,1.0,Estabilizado
Paraíba,Brazil,601458,10203,14968.6159745573,2022-04-24,118.0,162.0,0.6923076923076923,Abaixando,1.0,1.0,1.0,Estabilizado
Paraíba,Brazil,601512,10204,14969.959884294349,2022-04-25,54.0,165.0,0.7432432432432432,Abaixando,1.0,1.0,1.0,Estabilizado
Paraíba,Brazil,601543,10206,14970.731388032284,2022-04-26,31.0,133.0,0.6018099547511312,Abaixando,2.0,2.0,inf,Aumentando
Paraíba,Brazil,601704,10207,14974.73823002608,2022-04-27,161.0,116.0,0.6783625730994152,Abaixando,1.0,2.0,inf,Aumentando
Paraíba,Brazil,601933,10208,14980.437402799862,2022-04-28,229.0,119.0,0.7168674698795181,Abaixando,1.0,2.0,inf,Aumentando
Paraíba,Brazil,602048,10209,14983.29943279543,2022-04-29,115.0,108.0,0.6625766871165644,Abaixando,1.0,2.0,inf,Aumentando
Paraíba,Brazil,602117,10209,14985.01665079277,2022-04-30,69.0,111.0,0.8161764705882353,Estabilizado,0.0,1.0,inf,Aumentando
Paraíba,Brazil,602231,10209,14987.853793570985,2022-05-01,114.0,111.0,1.0277777777777777,Estabilizado,0.0,1.0,inf,Aumentando
Paraíba,Brazil,602272,10210,14988.874169482448,2022-05-02,41.0,109.0,1.0186915887850467,Estabilizado,1.0,1.0,1.0,Estabilizado
Paraíba,Brazil,602282,10211,14989.123041655976,2022-05-03,10.0,106.0,0.75177304964539,Estabilizado,1.0,1.0,1.0,Estabilizado
Paraíba,Brazil,602383,10211,14991.636650608603,2022-05-04,101.0,97.0,0.5987654320987654,Abaixando,0.0,1.0,1.0,Estabilizado
Paraíba,Brazil,602542,10213,14995.593718167693,2022-05-05,159.0,87.0,0.54375,Abaixando,2.0,1.0,1.0,Estabilizado
Paraíba,Brazil,602664,10214,14998.62995868473,2022-05-06,122.0,88.0,0.5714285714285714,Abaixando,1.0,1.0,1.0,Estabilizado
Paraíba,Brazil,602759,10214,15000.994244333242,2022-05-07,95.0,92.0,0.6301369863013698,Abaixando,0.0,1.0,1.0,Estabilizado
Paraíba,Brazil,602876,10215,15003.906048763516,2022-05-08,117.0,93.0,0.5740740740740741,Abaixando,1.0,1.0,1.0,Estabilizado
Paraíba,Brazil,602960,10215,15005.996575021149,2022-05-09,84.0,99.0,0.6,Abaixando,0.0,1.0,1.0,Estabilizado
Paraíba,Brazil,602966,10215,15006.145898325263,2022-05-10,6.0,98.0,0.7368421052631579,Abaixando,0.0,1.0,0.5,Abaixando
Paraíba,Brazil,603051,10215,15008.26131180025,2022-05-11,85.0,96.0,0.8275862068965517,Estabilizado,0.0,1.0,0.5,Abaixando
Paraíba,Brazil,603157,10215,15010.899356839642,2022-05-12,106.0,88.0,0.7394957983193278,Abaixando,0.0,1.0,0.5,Abaixando
Paraíba,Brazil,603327,10215,15015.130183789612,2022-05-13,170.0,95.0,0.8796296296296297,Estabilizado,0.0,1.0,0.5,Abaixando
Paraíba,Brazil,603435,10215,15017.81800326371,2022-05-14,108.0,97.0,0.8738738738738738,Estabilizado,0.0,1.0,1.0,Estabilizado
Paraíba,Brazil,603534,10215,15020.281837781631,2022-05-15,99.0,94.0,0.8468468468468469,Estabilizado,0.0,0.0,0.0,Abaixando
Paraíba,Brazil,603591,10217,15021.70040917074,2022-05-16,57.0,91.0,0.8348623853211009,Estabilizado,2.0,1.0,1.0,Estabilizado
Paraíba,Brazil,603591,10217,15021.70040917074,2022-05-17,0.0,90.0,0.8490566037735849,Estabilizado,0.0,1.0,1.0,Estabilizado
Paraíba,Brazil,603591,10217,15021.70040917074,2022-05-18,0.0,78.0,0.8041237113402062,Estabilizado,0.0,1.0,1.0,Estabilizado
Paraíba,Brazil,603591,10217,15021.70040917074,2022-05-19,0.0,62.0,0.7126436781609196,Abaixando,0.0,1.0,1.0,Estabilizado
Paraíba,Brazil,603832,10217,15027.698228552756,2022-05-20,241.0,73.0,0.8295454545454546,Estabilizado,0.0,1.0,1.0,Estabilizado
Paraíba,Brazil,603832,10217,15027.698228552756,2022-05-21,0.0,57.0,0.6195652173913043,Abaixando,0.0,1.0,1.0,Estabilizado
Paraíba,Brazil,604539,10220,15045.29349122116,2022-05-22,707.0,144.0,1.5483870967741935,Aumentando,3.0,1.0,1.0,Estabilizado
Paraíba,Brazil,604210,10218,15037.1055967121,2022-05-23,-329.0,89.0,0.898989898989899,Estabilizado,-2.0,1.0,1.0,Estabilizado
Paraíba,Brazil,604234,10219,15037.702889928569,2022-05-24,24.0,92.0,0.9387755102040817,Estabilizado,1.0,1.0,1.0,Estabilizado
Paraíba,Brazil,604539,10220,15045.29349122116,2022-05-25,305.0,136.0,1.4166666666666667,Aumentando,1.0,1.0,1.0,Estabilizado
Paraíba,Brazil,604705,10220,15049.424769301717,2022-05-26,166.0,160.0,1.8181818181818181,Aumentando,0.0,1.0,1.0,Estabilizado
Paraíba,Brazil,604878,10220,15053.730257903744,2022-05-27,173.0,150.0,1.5789473684210527,Aumentando,0.0,1.0,1.0,Estabilizado
Paraíba,Brazil,605044,10220,15057.861535984302,2022-05-28,166.0,174.0,1.7938144329896908,Aumentando,0.0,1.0,1.0,Estabilizado
Paraíba,Brazil,605044,10220,15057.861535984302,2022-05-29,0.0,73.0,0.776595744680851,Estabilizado,0.0,0.0,,N/A
Paraíba,Brazil,605292,10220,15064.033565887788,2022-05-30,248.0,155.0,1.7032967032967032,Aumentando,0.0,1.0,1.0,Estabilizado
Paraíba,Brazil,605316,10220,15064.630859104254,2022-05-31,24.0,155.0,1.7222222222222223,Aumentando,0.0,1.0,1.0,Estabilizado
Paraíba,Brazil,605549,10220,15070.429580747448,2022-06-01,233.0,145.0,1.858974358974359,Aumentando,0.0,0.0,0.0,Abaixando
Paraíba,Brazil,605716,10220,15074.58574604536,2022-06-02,167.0,145.0,2.338709677419355,Aumentando,0.0,0.0,0.0,Abaixando
Paraíba,Brazil,605716,10220,15074.58574604536,2022-06-03,0.0,120.0,1.643835616438356,Aumentando,0.0,0.0,0.0,Abaixando
Paraíba,Brazil,605716,10220,15074.58574604536,2022-06-04,0.0,96.0,1.6842105263157894,Aumentando,0.0,0.0,0.0,Abaixando
Paraíba,Brazil,605716,10220,15074.58574604536,2022-06-05,0.0,96.0,0.6666666666666666,Abaixando,0.0,0.0,0.0,Abaixando
Paraíba,Brazil,606445,10220,15092.728527495525,2022-06-06,729.0,165.0,1.853932584269663,Aumentando,0.0,0.0,0.0,Abaixando
Paraíba,Brazil,606495,10222,15093.97288836316,2022-06-07,50.0,169.0,1.8369565217391304,Aumentando,2.0,1.0,1.0,Estabilizado
Paraíba,Brazil,606816,10222,15101.961685133398,2022-06-08,321.0,181.0,1.3308823529411764,Aumentando,0.0,1.0,1.0,Estabilizado
Paraíba,Brazil,607090,10222,15108.780782688053,2022-06-09,274.0,197.0,1.23125,Aumentando,0.0,1.0,1.0,Estabilizado
Paraíba,Brazil,607515,10224,15119.357850062976,2022-06-10,425.0,257.0,1.7133333333333334,Aumentando,2.0,1.0,1.0,Estabilizado
Paraíba,Brazil,607839,10225,15127.421308485273,2022-06-11,324.0,304.0,1.7471264367816093,Aumentando,1.0,1.0,1.0,Estabilizado
Paraíba,Brazil,607839,10225,15127.421308485273,2022-06-12,0.0,304.0,4.164383561643835,Aumentando,0.0,1.0,inf,Aumentando
Paraíba,Brazil,608269,10225,15138.12281194696,2022-06-13,430.0,261.0,1.6838709677419355,Aumentando,0.0,1.0,1.0,Estabilizado
Paraíba,Brazil,608313,10226,15139.217849510482,2022-06-14,44.0,260.0,1.6774193548387097,Aumentando,1.0,1.0,1.0,Estabilizado
Paraíba,Brazil,608956,10226,15155.220330268306,2022-06-15,643.0,306.0,2.110344827586207,Aumentando,0.0,1.0,inf,Aumentando
Paraíba,Brazil,608956,10226,15155.220330268306,2022-06-16,0.0,267.0,1.8413793103448275,Aumentando,0.0,1.0,inf,Aumentando
Paraíba,Brazil,608956,10226,15155.220330268306,2022-06-17,0.0,206.0,1.7166666666666666,Aumentando,0.0,1.0,inf,Aumentando
Paraíba,Brazil,608956,10226,15155.220330268306,2022-06-18,0.0,160.0,1.6666666666666667,Aumentando,0.0,1.0,inf,Aumentando
Paraíba,Brazil,608956,10226,15155.220330268306,2022-06-19,0.0,160.0,1.6666666666666667,Aumentando,0.0,1.0,inf,Aumentando
Paraíba,Brazil,611428,10236,15216.741531564334,2022-06-20,2472.0,452.0,2.7393939393939393,Aumentando,10.0,2.0,inf,Aumentando
Paraíba,Brazil,611530,10239,15219.280027734316,2022-06-21,102.0,460.0,2.7218934911242605,Aumentando,3.0,2.0,2.0,Aumentando
Paraíba,Brazil,611530,10239,15219.280027734316,2022-06-22,0.0,368.0,2.0331491712707184,Aumentando,0.0,2.0,2.0,Aumentando
Paraíba,Brazil,613819,10241,15276.246868254786,2022-06-23,2289.0,695.0,3.527918781725888,Aumentando,2.0,3.0,3.0,Aumentando
Paraíba,Brazil,614623,10242,15296.256191006409,2022-06-24,804.0,810.0,3.151750972762646,Aumentando,1.0,3.0,3.0,Aumentando
Paraíba,Brazil,614623,10242,15296.256191006409,2022-06-25,0.0,810.0,2.664473684210526,Aumentando,0.0,3.0,3.0,Aumentando
Paraíba,Brazil,614623,10242,15296.256191006409,2022-06-26,0.0,810.0,2.664473684210526,Aumentando,0.0,3.0,3.0,Aumentando
Paraíba,Brazil,615516,10247,15318.480476102422,2022-06-27,893.0,584.0,2.2375478927203063,Aumentando,5.0,2.0,2.0,Aumentando
Paraíba,Brazil,615764,10247,15324.652506005908,2022-06-28,248.0,605.0,2.326923076923077,Aumentando,0.0,2.0,2.0,Aumentando
Paraíba,Brazil,615764,10247,15324.652506005908,2022-06-29,0.0,605.0,1.977124183006536,Aumentando,0.0,2.0,2.0,Aumentando
Paraíba,Brazil,618602,10254,15395.282428853045,2022-06-30,2838.0,684.0,2.561797752808989,Aumentando,7.0,2.0,2.0,Aumentando
Paraíba,Brazil,620577,10256,15444.43468312475,2022-07-01,1975.0,851.0,4.131067961165049,Aumentando,2.0,2.0,2.0,Aumentando
Paraíba,Brazil,621341,10262,15463.44851718226,2022-07-02,764.0,960.0,6.0,Aumentando,6.0,3.0,3.0,Aumentando
Paraíba,Brazil,622828,10266,15500.455809385816,2022-07-03,1487.0,1173.0,7.33125,Aumentando,4.0,4.0,4.0,Aumentando
Paraíba,Brazil,623172,10268,15509.017012155166,2022-07-04,344.0,1094.0,2.420353982300885,Aumentando,2.0,3.0,1.5,Aumentando
Paraíba,Brazil,623393,10269,15514.517087190126,2022-07-05,221.0,1090.0,2.369565217391304,Aumentando,1.0,4.0,2.0,Aumentando
Paraíba,Brazil,625153,10274,15558.318589730989,2022-07-06,1760.0,1342.0,3.6467391304347827,Aumentando,5.0,4.0,2.0,Aumentando
Paraíba,Brazil,626759,10279,15598.287460799522,2022-07-07,1606.0,1166.0,1.6776978417266186,Aumentando,5.0,4.0,1.3333333333333333,Aumentando
Paraíba,Brazil,628162,10280,15633.204226745447,2022-07-08,1403.0,1084.0,1.3382716049382717,Aumentando,1.0,4.0,1.3333333333333333,Aumentando
Paraíba,Brazil,629303,10283,15661.600541744949,2022-07-09,1141.0,1138.0,1.4049382716049383,Aumentando,3.0,3.0,1.0,Estabilizado
Paraíba,Brazil,630391,10284,15688.677834224753,2022-07-10,1088.0,1081.0,1.334567901234568,Aumentando,1.0,3.0,1.0,Estabilizado
Paraíba,Brazil,630695,10288,15696.243548299992,2022-07-11,304.0,1075.0,1.8407534246575343,Aumentando,4.0,3.0,1.5,Aumentando
Paraíba,Brazil,630790,10295,15698.607833948505,2022-07-12,95.0,1057.0,1.747107438016529,Aumentando,7.0,4.0,2.0,Aumentando
Paraíba,Brazil,633330,10297,15761.821366024518,2022-07-13,2540.0,1169.0,1.9322314049586777,Aumentando,2.0,4.0,2.0,Aumentando
Paraíba,Brazil,633720,10301,15771.527380792097,2022-07-14,390.0,995.0,1.4546783625730995,Aumentando,4.0,4.0,2.0,Aumentando
Paraíba,Brazil,634968,10307,15802.586628048342,2022-07-15,1248.0,973.0,1.1433607520564042,Estabilizado,6.0,4.0,2.0,Aumentando
Paraíba,Brazil,636199,10308,15833.222792609591,2022-07-16,1231.0,986.0,1.0270833333333333,Estabilizado,1.0,4.0,1.3333333333333333,Aumentando
Paraíba,Brazil,637096,10309,15855.546626575018,2022-07-17,897.0,958.0,0.8167092924126172,Estabilizado,1.0,4.0,1.0,Estabilizado
Paraíba,Brazil,637277,10317,15860.051212915869,2022-07-18,181.0,941.0,0.8601462522851919,Estabilizado,8.0,5.0,1.6666666666666667,Aumentando
Paraíba,Brazil,637372,10319,15862.41549856438,2022-07-19,95.0,941.0,0.863302752293578,Estabilizado,2.0,4.0,1.0,Estabilizado
Paraíba,Brazil,638525,10325,15891.110460172114,2022-07-20,1153.0,743.0,0.5536512667660208,Abaixando,6.0,4.0,1.0,Estabilizado
Paraíba,Brazil,639682,10329,15919.90497064926,2022-07-21,1157.0,852.0,0.7307032590051458,Abaixando,4.0,4.0,1.0,Estabilizado
Paraíba,Brazil,640596,10333,15942.651887309685,2022-07-22,914.0,804.0,0.7416974169741697,Abaixando,4.0,4.0,1.0,Estabilizado
Paraíba,Brazil,640596,10333,15942.651887309685,2022-07-23,0.0,629.0,0.5527240773286467,Abaixando,0.0,4.0,1.3333333333333333,Aumentando
Paraíba,Brazil,642266,10339,15984.213540288796,2022-07-24,1670.0,739.0,0.6836262719703978,Abaixando,6.0,5.0,1.6666666666666667,Aumentando
